"BOOKING ID","BOOKING DATE","ORIGIN","BOOKED OFFICE","DESTINATION","DIRECTION","AIRPORTS","GATEWAYS","TRIP TYPE","ITINERARY TYPE","VALIDATING CARRIER","MARKETING CARRIERS","OPERATING CARRIERS","DEPARTURE DATE","ARRIVAL DATE","BOOKING CLASS","FARE BASIS","ADT","CHD"
"147998571","2019/5/13","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/13","2019/5/14 16:20:00","L","LNCOWUS","250","0"
"148434271","2019/5/16","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/16","2019/5/17 16:20:00","Q","QNCOWUS","214","0"
"148460081","2019/5/16","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2019/5/17","2019/5/17 20:50:00","X","XNCOWFR","130","0"
"148467641","2019/5/16","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/16","2019/5/17 16:20:00","Q","QNCOWUS","214","0"
"148531331","2019/5/16","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/16","2019/5/17 16:20:00","Q","QNCOWUS","214","0"
"148533031","2019/5/16","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/16","2019/5/17 16:20:00","Q","QNCOWUS","214","0"
"148566511","2019/5/16","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/12/12","2019/12/13 15:30:00","R","RNCOWUS","240","180"
"148593361","2019/5/17","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2019/5/17","2019/5/17 20:50:00","X","XNCOWFR","64","0"
"148698351","2019/5/17","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/18","2019/5/19 16:20:00","T","TNCOWUS","178","0"
"148701591","2019/5/17","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/18","2019/5/19 16:20:00","T","TNCOWUS","178","0"
"148753141","2019/5/18","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/18","2019/5/19 16:20:00","T","TNCOWUS","178","0"
"148788531","2019/5/18","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/18","2019/5/19 16:20:00","T","TNCOWUS","356","0"
"148790831","2019/5/18","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/18","2019/5/19 16:20:00","T","TNCOWUS","356","0"
"148802271","2019/5/18","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2019/8/24","2019/8/24 18:05:00","N","NNCOWPF","436","0"
"148820641","2019/5/19","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/20","2019/5/21 16:20:00","Q","QNCOWUS","214","0"
"148867121","2019/5/19","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/20","2019/5/21 16:20:00","Q","QNCOWUS","214","0"
"148901711","2019/5/19","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/20","2019/5/21 16:20:00","Q","QNCRTUS","362","0"
"148933171","2019/5/20","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/20","2019/5/21 16:20:00","Q","QNCOWUS","214","0"
"149004171","2019/5/20","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/20","2019/5/21 16:20:00","Q","QNCOWUS","214","0"
"149013041","2019/5/20","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/20","2019/5/21 16:20:00","L","LNCRTUS","217","0"
"149057671","2019/5/20","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/17","2019/6/18 16:20:00","M","MNCOWUS","430","0"
"149096431","2019/5/21","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2019/5/22","2019/5/23 04:40:00","R","RNCOWUS","924","0"
"149239961","2019/5/22","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2019/5/22","2019/5/23 04:40:00","R","RNCOWUS","462","0"
"149383661","2019/5/23","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/23","2019/5/24 16:20:00","K","KNCOWUS","358","0"
"149450281","2019/5/23","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2019/6/8","2019/6/8 18:05:00","Y","BFBasic","204.56","0"
"149453941","2019/5/23","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/23","2019/5/24 16:20:00","K","KNCOWUS","358","0"
"149477341","2019/5/23","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","round","BF","BF","BF","2019/10/16","2019/10/17 04:40:00","Y","BFBasic","430.89","0"
"149530171","2019/5/24","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2019/5/30","2019/5/31 16:20:00","Y","BFBasic","541.76","0"
"149586001","2019/5/24","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/25","2019/5/26 16:20:00","M","MNCRTUS","397","0"
"149680421","2019/5/25","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/22","2019/6/23 16:20:00","Y","BFBasic","1282.5","0"
"149720251","2019/5/25","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2019/10/17","2019/10/18 16:20:00","Y","BFBasic","471.28","0"
"149758061","2019/5/26","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2019/5/26","2019/5/26 20:50:00","X","XNCOWFR","64","0"
"149784411","2019/5/26","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/1","2019/6/2 16:20:00","Y","BFBasic","391.75","0"
"149784491","2019/5/26","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/1","2019/6/2 16:20:00","I","INCOWUS","322","0"
"149808021","2019/5/26","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/30","2019/5/31 16:20:00","Y","BFBasic","355.89","0"
"149808601","2019/5/26","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/30","2019/5/31 16:20:00","H","HNCOWUS","286","0"
"149830381","2019/5/27","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/27","2019/5/28 16:20:00","H","HNCOWUS","286","0"
"149863961","2019/5/27","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/30","2019/5/31 16:20:00","Y","BFBasic","639.98","0"
"150024041","2019/5/28","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2019/7/4","2019/7/5 16:20:00","Y","BFBasic","216.01","0"
"150024221","2019/5/28","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/7/4","2019/7/5 16:20:00","T","TNCRTUS","145","0"
"150027341","2019/5/28","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2019/5/29","2019/5/29 20:50:00","X","XNCOWFR","65","0"
"150040221","2019/5/28","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/2/29","2020/2/29 17:15:00","Y","BFBasic","408.52","0"
"150136221","2019/5/29","ORY","PYTONUSD","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2019/5/31","2019/5/31 20:50:00","Y","BFBasic","374.36","0"
"150142881","2019/5/29","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/10","2019/6/11 16:20:00","Y","BFBasic","777.32","0"
"150151071","2019/5/29","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/24","2019/6/25 16:20:00","Y","BFBasic","423.24","0"
"150183641","2019/5/29","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/24","2019/6/25 16:20:00","Y","BFBasic","423.24","0"
"150215311","2019/5/29","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/5/30","2019/5/31 16:20:00","Q","QNCOWUS","428","0"
"150225871","2019/5/29","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2019/10/9","2019/10/10 04:40:00","R","RNCOWUS","231","0"
"150305461","2019/5/30","SFO","ORD1S21DE","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2019/9/8","2019/9/9 04:40:00","Q","QNCOWUS","312","0"
"150305511","2019/5/30","PPT","NYC1S214S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2019/9/14","2019/9/14 18:05:00","T","TNCOWPF","274","0"
"150314341","2019/5/30","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/6","2019/6/7 16:20:00","Y","BFBasic","424.61","695.54"
"150342361","2019/5/30","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/13","2019/6/14 16:20:00","D","DNCOWUS","526","0"
"150438701","2019/5/31","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/15","2019/6/16 16:20:00","Y","BFBasic","592.67","0"
"150550101","2019/6/1","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2019/6/6","2019/6/7 16:20:00","Y","BFBasic","309.02","268.12"
"150550951","2019/6/1","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2019/6/6","2019/6/7 16:20:00","Y","BFBasic","309.02","268.12"
"150553171","2019/6/1","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2019/6/3","2019/6/4 16:20:00","Y","BFBasic","272.96","240.98"
"150584601","2019/6/1","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/17","2019/6/18 16:20:00","Y","BFBasic","596.5","0"
"150606211","2019/6/1","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/13","2019/6/14 16:20:00","Y","BFBasic","596.5","0"
"150606491","2019/6/1","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/13","2019/6/14 16:20:00","Y","BFBasic","596.5","0"
"150633021","2019/6/2","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/10","2019/6/11 16:20:00","Y","BFBasic","427.74","0"
"150633091","2019/6/2","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/10","2019/6/11 16:20:00","K","KNCOWUS","358","0"
"150643511","2019/6/2","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/20","2019/6/21 16:20:00","Y","BFBasic","2005.32","0"
"150687141","2019/6/2","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2019/10/6","2019/10/7 04:40:00","Y","BFBasic","356.5","0"
"150690761","2019/6/2","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/12/26","2019/12/27 15:30:00","Y","BFBasic","493.88","0"
"150690821","2019/6/2","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/12/26","2019/12/27 15:30:00","T","TNCOWUS","356","0"
"150745001","2019/6/3","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/3","2019/6/4 16:20:00","H","HNCOWUS","286","0"
"150749471","2019/6/3","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2019/6/8","2019/6/9 16:20:00","Y","BFBasic","1637","0"
"150759811","2019/6/3","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/15","2019/6/16 16:20:00","D","DNCOWUS","526","0"
"150774121","2019/6/3","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2019/10/12","2019/10/13 16:20:00","Y","BFBasic","377.02","0"
"150785531","2019/6/3","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/24","2019/6/25 16:20:00","Y","BFBasic","429.28","0"
"150790631","2019/6/3","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/9/28","2019/9/29 16:20:00","Y","BFBasic","423.38","0"
"151045411","2019/6/5","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/6","2019/6/7 16:20:00","H","HNCOWUS","572","0"
"151045561","2019/6/5","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/22","2019/6/23 16:20:00","Y","BFBasic","1392.27","0"
"151098951","2019/6/5","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2019/7/3","2019/7/4 04:40:00","Y","BFBasic","327.95","0"
"151145981","2019/6/5","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/17","2019/6/18 16:20:00","Y","BFBasic","1187.94","0"
"151169171","2019/6/5","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/9/16","2019/9/17 16:20:00","Y","BFBasic","374.46","0"
"151263031","2019/6/6","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/6","2019/6/7 16:20:00","H","HNCOWUS","286","0"
"151268201","2019/6/6","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/6","2019/6/7 16:20:00","H","HNCOWUS","286","0"
"151363501","2019/6/7","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/5/18","2020/5/19 16:20:00","Y","BFBasic","376.28","0"
"151364441","2019/6/7","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/5/18","2020/5/19 16:20:00","Y","BFBasic","436.78","0"
"151370481","2019/6/7","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2019/6/7","2019/6/8 04:40:00","R","RNCOWUS","462","0"
"151377571","2019/6/7","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/22","2019/6/23 16:20:00","Y","BFBasic","594.45","0"
"151434521","2019/6/7","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2019/12/27","2019/12/28 05:15:00","Y","BFBasic","767.3","0"
"151434641","2019/6/7","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2019/12/27","2019/12/28 05:15:00","T","TNCOWUS","564","0"
"151535671","2019/6/8","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/10","2019/6/11 16:20:00","I","INCRTUS","289","0"
"151716771","2019/6/10","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2019/9/26","2019/9/27 16:20:00","Y","BFBasic","218.35","0"
"151728001","2019/6/10","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2019/8/24","2019/8/24 18:05:00","Y","BFBasic","324.39","0"
"151764641","2019/6/10","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/13","2019/6/14 16:20:00","C","CNCOWUS","742","0"
"151771601","2019/6/10","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/10","2019/6/11 16:20:00","K","KNCRTUS","325","0"
"151914771","2019/6/11","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/17","2019/6/18 16:20:00","Y","BFBasic","691.17","0"
"151982351","2019/6/12","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/7/20","2019/7/21 16:20:00","Y","BFBasic","186.92","0"
"152060851","2019/6/12","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","round","BF","BF","BF","2019/8/28","2019/8/29 04:40:00","Y","BFBasic","586.32","0"
"152061691","2019/6/12","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","round","BF","BF","BF","2019/8/28","2019/8/29 04:40:00","Y","BFBasic","586.32","0"
"152093151","2019/6/12","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/24","2019/6/25 16:20:00","Y","BFBasic","460.87","0"
"152093271","2019/6/12","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/24","2019/6/25 16:20:00","Z","ZNCOWUS","394","0"
"152171301","2019/6/13","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/15","2019/6/16 16:20:00","Y","BFBasic","389.74","0"
"152225301","2019/6/13","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/13","2019/6/14 16:20:00","M","MNCOWUS","430","0"
"152226241","2019/6/13","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/9/14","2019/9/15 16:20:00","Y","BFBasic","491.68","0"
"152260691","2019/6/13","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/15","2019/6/16 16:20:00","K","KNCOWUS","358","0"
"152274041","2019/6/14","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/22","2019/6/23 16:20:00","Y","BFBasic","591.77","0"
"152485651","2019/6/15","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/15","2019/6/16 16:20:00","K","KNCOWUS","716","0"
"152493711","2019/6/15","ORY","PYTONUSD","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2019/9/4","2019/9/4 20:50:00","Y","BFBasic","187.81","0"
"152514011","2019/6/16","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2019/6/16","2019/6/16 20:50:00","T","TNCOWFR","167","0"
"152515611","2019/6/16","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2019/6/16","2019/6/16 20:50:00","T","TNCOWFR","167","0"
"152571131","2019/6/16","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/17","2019/6/18 16:20:00","Z","ZNCOWUS","394","0"
"152710381","2019/6/17","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2019/6/19","2019/6/19 20:50:00","N","NNCOWFR","133","0"
"152723721","2019/6/17","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/22","2019/6/23 16:20:00","Y","BFBasic","595.3","0"
"152738551","2019/6/18","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/20","2019/6/21 16:20:00","Y","BFBasic","462.77","0"
"152738641","2019/6/18","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/20","2019/6/21 16:20:00","Z","ZNCOWUS","394","0"
"152740801","2019/6/18","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/20","2019/6/21 16:20:00","Y","BFBasic","462.77","0"
"152741821","2019/6/18","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/20","2019/6/21 16:20:00","Y","BFBasic","462.77","0"
"152742021","2019/6/18","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/22","2019/6/23 16:20:00","Y","BFBasic","595.3","0"
"152824861","2019/6/18","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/7/13","2019/7/14 16:20:00","Y","BFBasic","374.16","0"
"152875741","2019/6/18","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/5/11","2020/5/12 16:20:00","Y","BFBasic","374.7","0"
"152901361","2019/6/19","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/9/14","2019/9/15 16:20:00","Y","BFBasic","244.92","0"
"152913611","2019/6/19","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/20","2019/6/21 16:20:00","K","KNCOWUS","716","0"
"152957951","2019/6/19","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2019/9/30","2019/10/1 16:20:00","Y","BFBasic","397.64","0"
"152977411","2019/6/19","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2019/6/19","2019/6/20 04:40:00","R","RNCOWUS","231","0"
"152997731","2019/6/19","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2019/6/28","2019/6/29 04:40:00","Y","BFBasic","379.75","0"
"153056721","2019/6/20","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/27","2019/6/28 16:20:00","Y","BFBasic","500.22","0"
"153064641","2019/6/20","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2019/6/21","2019/6/21 20:50:00","L","LNCOWFR","233","0"
"153091211","2019/6/20","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/20","2019/6/21 16:20:00","K","KNCOWUS","358","0"
"153128861","2019/6/20","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/20","2019/6/21 16:20:00","K","KNCOWUS","716","0"
"153141951","2019/6/20","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/20","2019/6/21 16:20:00","K","KNCOWUS","358","0"
"153147341","2019/6/20","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2019/6/20","2019/6/21 16:20:00","K","KNCOWUS","358","0"
